 (4.941172599792480469e-01+0.000000000000000000e+00j)  (1.843761801719665527e-01+9.553076326847076416e-02j)  (1.843761652708053589e-01-9.553075581789016724e-02j)  (5.058848857879638672e-01+0.000000000000000000e+00j)
 (5.564670562744140625e-01-1.443549990653991699e-08j)  (-1.150909438729286194e-02-1.653128117322921753e-02j)  (-1.150909066200256348e-02+1.653128117322921753e-02j)  (4.435368776321411133e-01-9.313225746154785156e-10j)
 (4.830080866813659668e-01-1.862645149230957031e-09j)  (-1.185047626495361328e-02+1.877935230731964111e-02j)  (-1.185047626495361328e-02-1.877935230731964111e-02j)  (5.169929862022399902e-01+1.862645149230957031e-09j)
 (5.690659880638122559e-01+0.000000000000000000e+00j)  (2.012007683515548706e-02+5.886307358741760254e-02j)  (2.012006938457489014e-02-5.886307358741760254e-02j)  (4.309331774711608887e-01+0.000000000000000000e+00j)
 (4.147846102714538574e-01+1.862645149230957031e-09j)  (3.281124681234359741e-02+2.987568825483322144e-02j)  (3.281123936176300049e-02-2.987567335367202759e-02j)  (5.852155685424804688e-01-1.862645149230957031e-09j)
 (8.027523159980773926e-01+0.000000000000000000e+00j)  (2.821371853351593018e-01-2.546024620532989502e-01j)  (2.821371853351593018e-01+2.546024620532989502e-01j)  (1.972489655017852783e-01+7.450580596923828125e-09j)
 (4.729304313659667969e-01+0.000000000000000000e+00j)  (1.141413301229476929e-01+6.383867561817169189e-02j)  (1.141413301229476929e-01-6.383869796991348267e-02j)  (5.270706415176391602e-01+0.000000000000000000e+00j)
 (4.881646633148193359e-01-7.450580596923828125e-09j)  (-5.846304446458816528e-02-1.388680338859558105e-01j)  (-5.846303701400756836e-02+1.388680189847946167e-01j)  (5.118350386619567871e-01+0.000000000000000000e+00j)
 (7.670499384403228760e-02+4.656612873077392578e-10j)  (2.122177183628082275e-02+8.636501431465148926e-02j)  (2.122177183628082275e-02-8.636501431465148926e-02j)  (9.232949018478393555e-01+0.000000000000000000e+00j)
 (4.025511741638183594e-01+0.000000000000000000e+00j)  (1.551773846149444580e-01-4.185941442847251892e-02j)  (1.551773846149444580e-01+4.185941442847251892e-02j)  (5.974490046501159668e-01+4.656612873077392578e-10j)
 (5.032421350479125977e-01+0.000000000000000000e+00j)  (6.197735667228698730e-03-2.250269055366516113e-02j)  (6.197758018970489502e-03+2.250269055366516113e-02j)  (4.967565834522247314e-01-1.490116119384765625e-08j)
 (4.577081799507141113e-01+0.000000000000000000e+00j)  (-7.679745554924011230e-03-9.348973631858825684e-02j)  (-7.679738104343414307e-03+9.348973631858825684e-02j)  (5.422913432121276855e-01-1.117587089538574219e-08j)
 (6.074622273445129395e-01+0.000000000000000000e+00j)  (7.541182637214660645e-02-6.821832805871963501e-02j)  (7.541184872388839722e-02+6.821833550930023193e-02j)  (3.925389647483825684e-01+0.000000000000000000e+00j)
 (5.044514536857604980e-01-1.117587089538574219e-08j)  (1.457983106374740601e-01+1.753631979227066040e-01j)  (1.457983106374740601e-01-1.753631979227066040e-01j)  (4.955505132675170898e-01+0.000000000000000000e+00j)
 (4.656887948513031006e-01+1.862645149230957031e-09j)  (2.719070017337799072e-02+2.674236893653869629e-04j)  (2.719070017337799072e-02-2.674236893653869629e-04j)  (5.343146920204162598e-01+1.490116119384765625e-08j)
 (4.326965212821960449e-01-3.725290298461914062e-09j)  (-2.493460178375244141e-01+2.311367988586425781e-01j)  (-2.493459880352020264e-01-2.311367690563201904e-01j)  (5.673092007637023926e-01+1.583248376846313477e-08j)
 (6.354512572288513184e-01+1.862645149230957031e-09j)  (4.664201289415359497e-03-2.358125597238540649e-01j)  (4.664195701479911804e-03+2.358125299215316772e-01j)  (3.645497560501098633e-01+0.000000000000000000e+00j)
 (6.443994045257568359e-01+2.793967723846435547e-08j)  (2.047509253025054932e-01+8.439265191555023193e-02j)  (2.047509253025054932e-01-8.439265191555023193e-02j)  (3.556020259857177734e-01+0.000000000000000000e+00j)
 (2.213596999645233154e-01-1.862645149230957031e-09j)  (-1.652999520301818848e-01-3.438611328601837158e-02j)  (-1.652999669313430786e-01+3.438611328601837158e-02j)  (7.786406278610229492e-01+0.000000000000000000e+00j)
