 (8.104804754257202148e-01+0.000000000000000000e+00j)  (-1.070917397737503052e-02-3.395991623401641846e-01j)  (-1.070917584002017975e-02+3.395991325378417969e-01j)  (1.895198225975036621e-01+7.450580596923828125e-09j)
 (4.599469304084777832e-01+1.862645149230957031e-09j)  (-1.975860595703125000e-01+2.661045193672180176e-01j)  (-1.975860595703125000e-01-2.661045193672180176e-01j)  (5.400506258010864258e-01+1.676380634307861328e-08j)
 (6.705375313758850098e-01+0.000000000000000000e+00j)  (-2.913284301757812500e-01+3.419356420636177063e-02j)  (-2.913284301757812500e-01-3.419356048107147217e-02j)  (3.294609487056732178e-01-7.450580596923828125e-09j)
 (5.524736642837524414e-01+0.000000000000000000e+00j)  (2.815635502338409424e-02+2.047044038772583008e-02j)  (2.815635502338409424e-02-2.047044038772583008e-02j)  (4.475286602973937988e-01+1.862645149230957031e-09j)
 (6.557578444480895996e-01+0.000000000000000000e+00j)  (5.525771528482437134e-03-2.609580755233764648e-01j)  (5.525775253772735596e-03+2.609580755233764648e-01j)  (3.442423343658447266e-01+7.450580596923828125e-09j)
 (4.900918006896972656e-01+0.000000000000000000e+00j)  (2.869476377964019775e-02-1.595880091190338135e-02j)  (2.869477868080139160e-02+1.595880091190338135e-02j)  (5.099077820777893066e-01+0.000000000000000000e+00j)
 (5.357468128204345703e-01-2.328306436538696289e-10j)  (1.477099955081939697e-02+2.062779664993286133e-02j)  (1.477099955081939697e-02-2.062778919935226440e-02j)  (4.642525315284729004e-01+0.000000000000000000e+00j)
 (5.292657613754272461e-01+0.000000000000000000e+00j)  (1.992595344781875610e-01+8.577259629964828491e-02j)  (1.992595344781875610e-01-8.577258884906768799e-02j)  (4.707335233688354492e-01+7.450580596923828125e-09j)
 (5.673972964286804199e-01-9.313225746154785156e-10j)  (-2.483220398426055908e-02-3.735163062810897827e-02j)  (-2.483221888542175293e-02+3.735163807868957520e-02j)  (4.326013624668121338e-01+1.862645149230957031e-09j)
 (5.068170428276062012e-01-9.313225746154785156e-10j)  (-7.820934057235717773e-03+1.290845870971679688e-02j)  (-7.820919156074523926e-03-1.290845870971679688e-02j)  (4.931801855564117432e-01-9.313225746154785156e-10j)
 (4.680253267288208008e-01-1.862645149230957031e-09j)  (1.163129508495330811e-02-2.262629568576812744e-02j)  (1.163129508495330811e-02+2.262629568576812744e-02j)  (5.319749116897583008e-01-1.490116119384765625e-08j)
 (4.691226482391357422e-01+0.000000000000000000e+00j)  (-2.475159913301467896e-01+4.198598489165306091e-02j)  (-2.475159913301467896e-01-4.198599979281425476e-02j)  (5.308793783187866211e-01+1.490116119384765625e-08j)
 (4.406037330627441406e-01+0.000000000000000000e+00j)  (-2.003390192985534668e-01+2.244258522987365723e-01j)  (-2.003390491008758545e-01-2.244258522987365723e-01j)  (5.593972802162170410e-01+1.490116119384765625e-08j)
 (4.615340530872344971e-01-3.725290298461914062e-09j)  (4.890765994787216187e-04-3.711073100566864014e-02j)  (4.890784621238708496e-04+3.711074590682983398e-02j)  (5.384654998779296875e-01+0.000000000000000000e+00j)
 (4.887545704841613770e-01+0.000000000000000000e+00j)  (-5.464106798171997070e-03+1.865178346633911133e-02j)  (-5.464099347591400146e-03-1.865181326866149902e-02j)  (5.112461447715759277e-01+0.000000000000000000e+00j)
 (7.034673094749450684e-01+0.000000000000000000e+00j)  (5.060847476124763489e-02+6.863147020339965820e-02j)  (5.060846358537673950e-02-6.863146275281906128e-02j)  (2.965337038040161133e-01-9.895302355289459229e-10j)
