 (4.379566311836242676e-01+0.000000000000000000e+00j)  (1.767698526382446289e-01+5.979523062705993652e-02j)  (1.767698675394058228e-01-5.979523062705993652e-02j)  (5.620447993278503418e-01+0.000000000000000000e+00j)
 (5.678424239158630371e-01+3.725290298461914062e-09j)  (-1.510358974337577820e-02-4.239406436681747437e-03j)  (-1.510358974337577820e-02+4.239406436681747437e-03j)  (4.321593344211578369e-01-1.979060471057891846e-09j)
 (4.822315573692321777e-01+0.000000000000000000e+00j)  (2.028173208236694336e-01+6.949321925640106201e-02j)  (2.028173059225082397e-01-6.949321925640106201e-02j)  (5.177685022354125977e-01-9.313225746154785156e-09j)
 (5.098519325256347656e-01+2.328306436538696289e-10j)  (3.933809697628021240e-03+1.626769080758094788e-04j)  (3.933817148208618164e-03-1.626750454306602478e-04j)  (4.901501238346099854e-01-7.450580596923828125e-09j)
 (3.471073806285858154e-01+0.000000000000000000e+00j)  (-8.795281499624252319e-02-1.798381507396697998e-01j)  (-8.795280009508132935e-02+1.798381507396697998e-01j)  (6.528936624526977539e-01-8.381903171539306641e-09j)
 (4.998595118522644043e-01-7.450580596923828125e-09j)  (3.970590233802795410e-02+1.258211582899093628e-02j)  (3.970588743686676025e-02-1.258212327957153320e-02j)  (5.001431703567504883e-01-1.490116119384765625e-08j)
 (3.992755711078643799e-01-9.313225746154785156e-10j)  (-4.962656646966934204e-02-8.143873419612646103e-04j)  (-4.962658137083053589e-02+8.143878076225519180e-04j)  (6.007225513458251953e-01-1.862645149230957031e-09j)
 (4.997368454933166504e-01+7.450580596923828125e-09j)  (1.002803444862365723e-03-4.581362009048461914e-04j)  (1.002803444862365723e-03+4.581362009048461914e-04j)  (5.002644062042236328e-01+0.000000000000000000e+00j)
 (6.760815978050231934e-01+9.313225746154785156e-10j)  (-1.128232777118682861e-01-7.448443770408630371e-02j)  (-1.128232777118682861e-01+7.448443770408630371e-02j)  (3.239196240901947021e-01-1.862645149230957031e-09j)
 (4.483041763305664062e-01+0.000000000000000000e+00j)  (-1.209939420223236084e-01+2.075789421796798706e-01j)  (-1.209939420223236084e-01-2.075789570808410645e-01j)  (5.516967773437500000e-01-7.450580596923828125e-09j)
