 (4.973750114440917969e-01-3.725290298461914062e-09j)  (2.897284924983978271e-03-4.328459501266479492e-03j)  (2.897292375564575195e-03+4.328444600105285645e-03j)  (5.026268959045410156e-01+3.725290298461914062e-09j)
 (6.013913154602050781e-01+1.490116119384765625e-08j)  (1.185445263981819153e-01-1.665038168430328369e-01j)  (1.185445189476013184e-01+1.665038466453552246e-01j)  (3.986081182956695557e-01+0.000000000000000000e+00j)
 (4.913223385810852051e-01+7.450580596923828125e-09j)  (1.058518141508102417e-01+7.616054266691207886e-02j)  (1.058517992496490479e-01-7.616053521633148193e-02j)  (5.086782574653625488e-01+1.490116119384765625e-08j)
 (8.587404489517211914e-01+1.490116119384765625e-08j)  (-8.682134002447128296e-02-8.484791964292526245e-02j)  (-8.682134747505187988e-02+8.484791964292526245e-02j)  (1.412607878446578979e-01+0.000000000000000000e+00j)
 (5.149557590484619141e-01-7.450580596923828125e-09j)  (-1.839630305767059326e-02-2.770417928695678711e-02j)  (-1.839628815650939941e-02+2.770417928695678711e-02j)  (4.850480258464813232e-01+7.450580596923828125e-09j)
 (4.246287345886230469e-01-7.275957614183425903e-12j)  (-2.360581886023283005e-03-1.137598417699337006e-03j)  (-2.360581886023283005e-03+1.137598417699337006e-03j)  (5.753705501556396484e-01+1.862645149230957031e-09j)
 (6.360992193222045898e-01+0.000000000000000000e+00j)  (2.432775348424911499e-01-3.599840030074119568e-02j)  (2.432775050401687622e-01+3.599840030074119568e-02j)  (3.639015257358551025e-01+0.000000000000000000e+00j)
 (6.692855954170227051e-01+2.980232238769531250e-08j)  (8.445477485656738281e-02-1.522008478641510010e-01j)  (8.445477485656738281e-02+1.522008627653121948e-01j)  (3.307141065597534180e-01-1.862645149230957031e-09j)
 (6.956605911254882812e-01+2.933666110038757324e-08j)  (3.570570945739746094e-01-1.243534758687019348e-01j)  (3.570570945739746094e-01+1.243534758687019348e-01j)  (3.043403029441833496e-01-1.862645149230957031e-09j)
 (4.626756608486175537e-01+7.450580596923828125e-09j)  (1.449235528707504272e-02+2.930121123790740967e-02j)  (1.449235528707504272e-02-2.930121123790740967e-02j)  (5.373224616050720215e-01+0.000000000000000000e+00j)
 (6.851434111595153809e-01-2.793967723846435547e-08j)  (2.681228816509246826e-01+1.226577609777450562e-01j)  (2.681228816509246826e-01-1.226577609777450562e-01j)  (3.148575425148010254e-01+3.725290298461914062e-09j)
 (6.282394528388977051e-01-1.862645149230957031e-09j)  (-2.378212288022041321e-02+8.836793899536132812e-02j)  (-2.378211915493011475e-02-8.836793899536132812e-02j)  (3.717641234397888184e-01+0.000000000000000000e+00j)
 (2.791623473167419434e-01+0.000000000000000000e+00j)  (1.497364938259124756e-01+1.505449712276458740e-01j)  (1.497364938259124756e-01-1.505449712276458740e-01j)  (7.208383083343505859e-01+4.656612873077392578e-10j)
 (2.606117725372314453e-01-4.511093720793724060e-10j)  (4.873510915786027908e-03+1.409660000354051590e-02j)  (4.873511381447315216e-03-1.409659907221794128e-02j)  (7.393880486488342285e-01-1.855369191616773605e-09j)
 (6.733750104904174805e-01+1.862645149230957031e-09j)  (5.817534402012825012e-02-3.332860767841339111e-01j)  (5.817535892128944397e-02+3.332860767841339111e-01j)  (3.266229033470153809e-01-1.117587089538574219e-08j)
 (7.692059874534606934e-01+0.000000000000000000e+00j)  (4.206284880638122559e-02-1.510651856660842896e-01j)  (4.206284880638122559e-02+1.510651707649230957e-01j)  (2.307950109243392944e-01+0.000000000000000000e+00j)
 (6.519689559936523438e-01-2.980232238769531250e-08j)  (-1.121098846197128296e-01-1.314949989318847656e-01j)  (-1.121098548173904419e-01+1.314949989318847656e-01j)  (3.480325937271118164e-01-1.862645149230957031e-09j)
 (4.991080462932586670e-01+0.000000000000000000e+00j)  (3.358647227287292480e-03-6.290972232818603516e-04j)  (3.358632326126098633e-03+6.291046738624572754e-04j)  (5.008923411369323730e-01+0.000000000000000000e+00j)
 (5.098198056221008301e-01-2.793967723846435547e-09j)  (-6.627991795539855957e-03-2.752203494310379028e-03j)  (-6.628006696701049805e-03+2.752203494310379028e-03j)  (4.901850223541259766e-01+0.000000000000000000e+00j)
 (5.204921960830688477e-01+0.000000000000000000e+00j)  (7.525070011615753174e-02+6.221724301576614380e-02j)  (7.525068521499633789e-02-6.221724301576614380e-02j)  (4.795071780681610107e-01+0.000000000000000000e+00j)
 (7.519436478614807129e-01+0.000000000000000000e+00j)  (-1.687968149781227112e-02-8.559446781873703003e-03j)  (-1.687968149781227112e-02+8.559446781873703003e-03j)  (2.480548322200775146e-01-4.656612873077392578e-10j)
 (4.970210492610931396e-01+0.000000000000000000e+00j)  (-5.298331379890441895e-04-9.830936789512634277e-03j)  (-5.298405885696411133e-04+9.830951690673828125e-03j)  (5.029792189598083496e-01+0.000000000000000000e+00j)
 (2.922326326370239258e-01+2.328306436538696289e-10j)  (1.494849622249603271e-01+3.223633170127868652e-01j)  (1.494849622249603271e-01-3.223633170127868652e-01j)  (7.077662348747253418e-01-3.725290298461914062e-09j)
 (3.173641562461853027e-01+2.793967723846435547e-09j)  (1.799454689025878906e-01-3.999990820884704590e-01j)  (1.799454391002655029e-01+3.999990820884704590e-01j)  (6.826332211494445801e-01+0.000000000000000000e+00j)
 (8.064800500869750977e-01+0.000000000000000000e+00j)  (-2.880325913429260254e-01-2.429860979318618774e-01j)  (-2.880325913429260254e-01+2.429860979318618774e-01j)  (1.935200691223144531e-01-2.328306436538696289e-10j)
 (4.917759895324707031e-01+0.000000000000000000e+00j)  (-4.263259470462799072e-04-7.325448095798492432e-04j)  (-4.263268783688545227e-04+7.325429469347000122e-04j)  (5.082229971885681152e-01+0.000000000000000000e+00j)
 (4.939613938331604004e-01-3.725290298461914062e-09j)  (-3.465417027473449707e-02+8.343666791915893555e-03j)  (-3.465417027473449707e-02-8.343659341335296631e-03j)  (5.060372948646545410e-01-7.450580596923828125e-09j)
 (2.020290642976760864e-01-7.450580596923828125e-09j)  (1.233955547213554382e-01+5.281171202659606934e-02j)  (1.233955398201942444e-01-5.281171202659606934e-02j)  (7.979734539985656738e-01-3.003515303134918213e-08j)
 (4.239403903484344482e-01+2.910383045673370361e-11j)  (-6.060442328453063965e-02+1.010496169328689575e-01j)  (-6.060443818569183350e-02-1.010496318340301514e-01j)  (5.760593414306640625e-01+0.000000000000000000e+00j)
 (6.369204521179199219e-01-1.862645149230957031e-09j)  (2.595138177275657654e-02+2.245253771543502808e-01j)  (2.595138177275657654e-02-2.245254069566726685e-01j)  (3.630775511264801025e-01+7.450580596923828125e-09j)
 (4.953619837760925293e-01+3.725290298461914062e-09j)  (-1.277932524681091309e-02+2.729967236518859863e-04j)  (-1.277932524681091309e-02-2.730078995227813721e-04j)  (5.046389102935791016e-01-3.725290298461914062e-09j)
 (3.984456956386566162e-01+0.000000000000000000e+00j)  (1.338718459010124207e-02+3.245259169489145279e-03j)  (1.338718459010124207e-02-3.245258703827857971e-03j)  (6.015570759773254395e-01-2.910383045673370361e-11j)
 (4.567992687225341797e-01+0.000000000000000000e+00j)  (-3.156159818172454834e-02-1.774625927209854126e-01j)  (-3.156159445643424988e-02+1.774625927209854126e-01j)  (5.432046651840209961e-01+0.000000000000000000e+00j)
 (5.659548044204711914e-01+0.000000000000000000e+00j)  (4.297145642340183258e-03+1.801056787371635437e-02j)  (4.297142848372459412e-03-1.801056042313575745e-02j)  (4.340469241142272949e-01+0.000000000000000000e+00j)
 (4.299967885017395020e-01+3.725290298461914062e-09j)  (-6.690374016761779785e-02-2.764810249209403992e-02j)  (-6.690374016761779785e-02+2.764809876680374146e-02j)  (5.700060129165649414e-01+7.450580596923828125e-09j)
 (2.997941374778747559e-01-9.094947017729282379e-13j)  (1.060026511549949646e-02+9.731871541589498520e-04j)  (1.060026418417692184e-02-9.731872123666107655e-04j)  (7.002080082893371582e-01-3.725290298461914062e-09j)
 (9.312397241592407227e-01+0.000000000000000000e+00j)  (8.357098326086997986e-03+5.190617404878139496e-03j)  (8.357098326086997986e-03-5.190617404878139496e-03j)  (6.876388937234878540e-02+0.000000000000000000e+00j)
 (5.062362551689147949e-01+0.000000000000000000e+00j)  (-3.565796092152595520e-02-1.128674000501632690e-01j)  (-3.565795347094535828e-02+1.128674000501632690e-01j)  (4.937634468078613281e-01-1.490116119384765625e-08j)
 (4.884027540683746338e-01+1.490116119384765625e-08j)  (4.549585282802581787e-03-1.434485614299774170e-02j)  (4.549592733383178711e-03+1.434485614299774170e-02j)  (5.115986466407775879e-01-1.490116119384765625e-08j)
 (4.979797601699829102e-01+1.490116119384765625e-08j)  (8.625873923301696777e-02+1.680031418800354004e-02j)  (8.625873923301696777e-02-1.680030673742294312e-02j)  (5.020188093185424805e-01+0.000000000000000000e+00j)
