 (3.997546434402465820e-01+9.313225746154785156e-09j)  (-3.169427514076232910e-01+2.795677185058593750e-01j)  (-3.169427216053009033e-01-2.795677185058593750e-01j)  (6.002504825592041016e-01+0.000000000000000000e+00j)
 (4.940963685512542725e-01+0.000000000000000000e+00j)  (-8.097440004348754883e-03+9.190858900547027588e-02j)  (-8.097462356090545654e-03-9.190858900547027588e-02j)  (5.059041976928710938e-01-1.490116119384765625e-08j)
 (4.984429478645324707e-01+7.275957614183425903e-12j)  (-4.243757575750350952e-05-3.936467692255973816e-05j)  (-4.243804141879081726e-05+3.936467692255973816e-05j)  (5.015590190887451172e-01+7.275957614183425903e-12j)
 (2.406326830387115479e-01+0.000000000000000000e+00j)  (2.894689887762069702e-02+2.511025592684745789e-02j)  (2.894689887762069702e-02-2.511025592684745789e-02j)  (7.593700289726257324e-01-1.862645149230957031e-09j)
 (4.813539683818817139e-01-3.725290298461914062e-09j)  (-5.509061738848686218e-02+3.494135737419128418e-01j)  (-5.509060248732566833e-02-3.494135737419128418e-01j)  (5.186498761177062988e-01+3.725290298461914062e-09j)
 (7.971055507659912109e-01+5.820766091346740723e-11j)  (1.867076754570007324e-02+5.359117686748504639e-02j)  (1.867076568305492401e-02-5.359117686748504639e-02j)  (2.028946578502655029e-01+0.000000000000000000e+00j)
 (4.022590517997741699e-01-4.620233085006475449e-10j)  (7.109119324013590813e-04+2.782124560326337814e-03j)  (7.109120488166809082e-04-2.782123629003763199e-03j)  (5.977405309677124023e-01-1.818989403545856476e-12j)
 (5.318980813026428223e-01+1.862645149230957031e-09j)  (-1.542042940855026245e-03+5.965250730514526367e-02j)  (-1.542042940855026245e-03-5.965252220630645752e-02j)  (4.681010842323303223e-01+0.000000000000000000e+00j)
 (4.705719053745269775e-01+3.725290298461914062e-09j)  (3.249353766441345215e-01+1.600783616304397583e-01j)  (3.249353766441345215e-01-1.600783616304397583e-01j)  (5.294296145439147949e-01+1.490116119384765625e-08j)
 (6.438856720924377441e-01+2.980232238769531250e-08j)  (9.420977905392646790e-03+2.433215826749801636e-02j)  (9.420979768037796021e-03-2.433215826749801636e-02j)  (3.561169207096099854e-01+0.000000000000000000e+00j)
 (4.489139020442962646e-01-1.490116119384765625e-08j)  (3.276935964822769165e-02+2.693356573581695557e-02j)  (3.276935219764709473e-02-2.693354338407516479e-02j)  (5.510849952697753906e-01+0.000000000000000000e+00j)
 (7.652549743652343750e-01+7.450580596923828125e-09j)  (1.079622358083724976e-01-2.629556693136692047e-04j)  (1.079622358083724976e-01+2.629598602652549744e-04j)  (2.347459346055984497e-01+4.656612873077392578e-10j)
 (4.447241127490997314e-01+0.000000000000000000e+00j)  (9.813883155584335327e-02+1.628061234951019287e-01j)  (9.813881665468215942e-02-1.628061234951019287e-01j)  (5.552798509597778320e-01-1.490116119384765625e-08j)
 (1.391086131334304810e-01-1.862645149230957031e-09j)  (1.795213520526885986e-01+1.881465613842010498e-01j)  (1.795213818550109863e-01-1.881465464830398560e-01j)  (8.608928322792053223e-01+2.981687430292367935e-08j)
 (8.063675165176391602e-01-1.490116119384765625e-08j)  (1.883585155010223389e-01+2.808622121810913086e-01j)  (1.883585155010223389e-01-2.808622121810913086e-01j)  (1.936322152614593506e-01+0.000000000000000000e+00j)
 (5.210702419281005859e-01+3.725290298461914062e-09j)  (-9.014011919498443604e-02-4.889373481273651123e-02j)  (-9.014016389846801758e-02+4.889373481273651123e-02j)  (4.789299368858337402e-01+0.000000000000000000e+00j)
 (4.982099533081054688e-01+0.000000000000000000e+00j)  (-4.472374916076660156e-03-7.269904017448425293e-04j)  (-4.472374916076660156e-03+7.269755005836486816e-04j)  (5.017914772033691406e-01+7.450580596923828125e-09j)
 (5.547583103179931641e-01+0.000000000000000000e+00j)  (9.138297289609909058e-02+1.880721300840377808e-01j)  (9.138297289609909058e-02-1.880721300840377808e-01j)  (4.452401399612426758e-01-7.450580596923828125e-09j)
 (5.947430133819580078e-01+6.984919309616088867e-09j)  (-1.917491853237152100e-02-2.808681502938270569e-02j)  (-1.917491853237152100e-02+2.808681130409240723e-02j)  (4.052596390247344971e-01+0.000000000000000000e+00j)
 (5.075407624244689941e-01+0.000000000000000000e+00j)  (-1.150771975517272949e-02-1.560750603675842285e-02j)  (-1.150771975517272949e-02+1.560750603675842285e-02j)  (4.924621582031250000e-01+0.000000000000000000e+00j)
 (4.904723167419433594e-01-1.490116119384765625e-08j)  (2.719630300998687744e-02-1.968955993652343750e-02j)  (2.719630300998687744e-02+1.968958973884582520e-02j)  (5.095316767692565918e-01-1.862645149230957031e-09j)
 (3.978478014469146729e-01+1.490116119384765625e-08j)  (-5.331152677536010742e-02-2.992410212755203247e-03j)  (-5.331154167652130127e-02+2.992399036884307861e-03j)  (6.021528840065002441e-01+0.000000000000000000e+00j)
 (7.834689021110534668e-01+0.000000000000000000e+00j)  (-1.115738414227962494e-02-2.332700788974761963e-01j)  (-1.115738973021507263e-02+2.332700788974761963e-01j)  (2.165342867374420166e-01+0.000000000000000000e+00j)
 (2.221073955297470093e-01+0.000000000000000000e+00j)  (-1.034359931945800781e-01+2.650254070758819580e-01j)  (-1.034359931945800781e-01-2.650254070758819580e-01j)  (7.778912782669067383e-01+0.000000000000000000e+00j)
 (5.106191635131835938e-01-7.450580596923828125e-09j)  (-8.070878684520721436e-03-7.240095734596252441e-02j)  (-8.070886135101318359e-03+7.240092754364013672e-02j)  (4.893829524517059326e-01-7.450580596923828125e-09j)
 (6.023289561271667480e-01-3.725290298461914062e-09j)  (1.088143140077590942e-01+7.823858410120010376e-02j)  (1.088143140077590942e-01-7.823858410120010376e-02j)  (3.976689577102661133e-01+0.000000000000000000e+00j)
 (4.704972803592681885e-01+9.313225746154785156e-10j)  (-3.778235614299774170e-02+9.512104094028472900e-03j)  (-3.778234124183654785e-02-9.512104094028472900e-03j)  (5.295040607452392578e-01+4.656612873077392578e-10j)
 (3.618151247501373291e-01+2.328306436538696289e-10j)  (1.542495936155319214e-02+2.117768675088882446e-02j)  (1.542496494948863983e-02-2.117768675088882446e-02j)  (6.381855010986328125e-01+0.000000000000000000e+00j)
