 (3.149156570434570312e-01+0.000000000000000000e+00j)  (-2.061987221240997314e-01-1.158508658409118652e-01j)  (-2.061987221240997314e-01+1.158508658409118652e-01j)  (6.850837469100952148e-01+0.000000000000000000e+00j)
 (4.736467003822326660e-01+1.490116119384765625e-08j)  (-5.011901259422302246e-02-1.219826191663742065e-02j)  (-5.011901259422302246e-02+1.219827681779861450e-02j)  (5.263537168502807617e-01+0.000000000000000000e+00j)
 (5.079296231269836426e-01+1.490116119384765625e-08j)  (-1.674732565879821777e-02-9.340509772300720215e-03j)  (-1.674732565879821777e-02+9.340524673461914062e-03j)  (4.920709133148193359e-01+1.490116119384765625e-08j)
 (5.477579832077026367e-01+0.000000000000000000e+00j)  (4.737058281898498535e-02+2.901577949523925781e-02j)  (4.737059772014617920e-02-2.901579439640045166e-02j)  (4.522412419319152832e-01+3.725290298461914062e-09j)
 (4.818257093429565430e-01-7.450580596923828125e-09j)  (-9.665332734584808350e-03-2.101334929466247559e-02j)  (-9.665340185165405273e-03+2.101334929466247559e-02j)  (5.181753635406494141e-01+9.313225746154785156e-10j)
 (6.661853790283203125e-01-9.313225746154785156e-10j)  (-3.743017017841339111e-01+1.335751712322235107e-01j)  (-3.743017017841339111e-01-1.335751712322235107e-01j)  (3.338141143321990967e-01+0.000000000000000000e+00j)
 (4.974866807460784912e-01+0.000000000000000000e+00j)  (7.725706696510314941e-02+9.054392576217651367e-02j)  (7.725706696510314941e-02-9.054389595985412598e-02j)  (5.025154948234558105e-01+0.000000000000000000e+00j)
 (6.567453742027282715e-01+9.313225746154785156e-10j)  (-9.440289437770843506e-02-3.522292897105216980e-02j)  (-9.440289437770843506e-02+3.522292897105216980e-02j)  (3.432557880878448486e-01+1.862645149230957031e-09j)
 (5.450165271759033203e-01+0.000000000000000000e+00j)  (7.599301636219024658e-03+3.435567021369934082e-03j)  (7.599297910928726196e-03-3.435568884015083313e-03j)  (4.549842178821563721e-01+0.000000000000000000e+00j)
 (5.331318974494934082e-01+0.000000000000000000e+00j)  (-2.161616384983062744e-01+2.296574711799621582e-01j)  (-2.161616384983062744e-01-2.296574711799621582e-01j)  (4.668704271316528320e-01+1.862645149230957031e-09j)
 (4.722072482109069824e-01+1.443549990653991699e-08j)  (7.977431267499923706e-02+4.772159159183502197e-01j)  (7.977432757616043091e-02-4.772159457206726074e-01j)  (5.277942419052124023e-01-2.328306436538696289e-10j)
