 (5.110635161399841309e-01+0.000000000000000000e+00j)  (3.336280584335327148e-03+7.556155323982238770e-03j)  (3.336280584335327148e-03-7.556170225143432617e-03j)  (4.889343678951263428e-01+1.862645149230957031e-09j)
 (3.984244167804718018e-01+3.725290298461914062e-09j)  (9.831149876117706299e-02-3.404035791754722595e-02j)  (9.831149876117706299e-02+3.404035046696662903e-02j)  (6.015764474868774414e-01+1.862645149230957031e-09j)
 (2.137242555618286133e-01+0.000000000000000000e+00j)  (4.032139852643013000e-02-1.674788445234298706e-01j)  (4.032139852643013000e-02+1.674788445234298706e-01j)  (7.862758636474609375e-01+0.000000000000000000e+00j)
 (8.747373819351196289e-01-1.490116119384765625e-08j)  (2.278593629598617554e-01+1.713526695966720581e-01j)  (2.278593629598617554e-01-1.713526695966720581e-01j)  (1.252649873495101929e-01-4.656612873077392578e-10j)
 (8.547727763652801514e-02+0.000000000000000000e+00j)  (-1.497005224227905273e-01-1.618371903896331787e-01j)  (-1.497005224227905273e-01+1.618371754884719849e-01j)  (9.145227670669555664e-01-2.980232238769531250e-08j)
 (1.893878877162933350e-01+0.000000000000000000e+00j)  (-2.145259268581867218e-02-1.614155992865562439e-02j)  (-2.145259082317352295e-02+1.614155992865562439e-02j)  (8.106120228767395020e-01-1.877197064459323883e-09j)
 (5.604847669601440430e-01+0.000000000000000000e+00j)  (-2.571217343211174011e-02-4.043082296848297119e-01j)  (-2.571217343211174011e-02+4.043082296848297119e-01j)  (4.395156502723693848e-01-9.313225746154785156e-10j)
 (4.422345757484436035e-01-3.725290298461914062e-09j)  (6.190270185470581055e-02+7.088437676429748535e-02j)  (6.190270185470581055e-02-7.088437676429748535e-02j)  (5.577685236930847168e-01-3.725290298461914062e-09j)
 (6.063593626022338867e-01+0.000000000000000000e+00j)  (-1.515969932079315186e-01-3.079184293746948242e-01j)  (-1.515969932079315186e-01+3.079184293746948242e-01j)  (3.936424255371093750e-01+1.862645149230957031e-09j)
 (1.131289899349212646e-01-3.725290298461914062e-09j)  (-1.788055598735809326e-01-1.883825510740280151e-01j)  (-1.788055598735809326e-01+1.883825510740280151e-01j)  (8.868741989135742188e-01+0.000000000000000000e+00j)
 (6.925190091133117676e-01+3.026798367500305176e-08j)  (-1.206663995981216431e-01-1.441293358802795410e-01j)  (-1.206663846969604492e-01+1.441293358802795410e-01j)  (3.074836432933807373e-01-1.862645149230957031e-09j)
 (4.489480555057525635e-01-1.862645149230957031e-09j)  (-5.589239299297332764e-03-7.992284372448921204e-04j)  (-5.589241161942481995e-03+7.992284372448921204e-04j)  (5.510528683662414551e-01-2.910383045673370361e-11j)
 (4.610669910907745361e-01+0.000000000000000000e+00j)  (-2.365271747112274170e-02-1.248483732342720032e-02j)  (-2.365270256996154785e-02+1.248483732342720032e-02j)  (5.389332175254821777e-01+1.490116119384765625e-08j)
 (6.902737617492675781e-01+0.000000000000000000e+00j)  (2.134384065866470337e-01-1.611878536641597748e-02j)  (2.134384065866470337e-01+1.611877605319023132e-02j)  (3.097254037857055664e-01+0.000000000000000000e+00j)
 (4.619512856006622314e-01-7.450580596923828125e-09j)  (-7.985644042491912842e-04+1.505274921655654907e-01j)  (-7.985755801200866699e-04-1.505275070667266846e-01j)  (5.380480289459228516e-01+7.450580596923828125e-09j)
 (5.725332498550415039e-01+0.000000000000000000e+00j)  (-1.091292649507522583e-01-3.980108723044395447e-02j)  (-1.091292351484298706e-01+3.980109468102455139e-02j)  (4.274679422378540039e-01+0.000000000000000000e+00j)
 (5.023083686828613281e-01+0.000000000000000000e+00j)  (1.974802464246749878e-02+4.056991636753082275e-02j)  (1.974802464246749878e-02-4.056993126869201660e-02j)  (4.976927638053894043e-01+0.000000000000000000e+00j)
