 (5.701882839202880859e-01+0.000000000000000000e+00j)  (1.122277081012725830e-01+8.274180442094802856e-02j)  (1.122277081012725830e-01-8.274178951978683472e-02j)  (4.298079013824462891e-01+0.000000000000000000e+00j)
 (5.196639895439147949e-01+0.000000000000000000e+00j)  (1.254065334796905518e-02-5.627982318401336670e-04j)  (1.254065334796905518e-02+5.627982318401336670e-04j)  (4.803359806537628174e-01-1.396983861923217773e-08j)
 (3.285792768001556396e-01+0.000000000000000000e+00j)  (3.201890736818313599e-02+5.406439304351806641e-02j)  (3.201891481876373291e-02-5.406438559293746948e-02j)  (6.714205741882324219e-01+0.000000000000000000e+00j)
 (5.642676353454589844e-01-1.490116119384765625e-08j)  (-4.244767129421234131e-02+5.522093921899795532e-02j)  (-4.244767129421234131e-02-5.522092431783676147e-02j)  (4.357325434684753418e-01-3.725290298461914062e-09j)
 (6.089776158332824707e-01+0.000000000000000000e+00j)  (-1.990305185317993164e-01-8.002227544784545898e-02j)  (-1.990305185317993164e-01+8.002227544784545898e-02j)  (3.910180926322937012e-01+0.000000000000000000e+00j)
 (4.529514610767364502e-01+0.000000000000000000e+00j)  (1.450733840465545654e-02+4.771221429109573364e-03j)  (1.450734585523605347e-02-4.771221429109573364e-03j)  (5.470502972602844238e-01+0.000000000000000000e+00j)
 (7.149314284324645996e-01-7.450580596923828125e-09j)  (2.962681949138641357e-01-3.565651178359985352e-02j)  (2.962681949138641357e-01+3.565651178359985352e-02j)  (2.850682139396667480e-01+1.164153218269348145e-10j)
 (6.084817647933959961e-01+0.000000000000000000e+00j)  (4.912394285202026367e-02+5.085807293653488159e-03j)  (4.912394285202026367e-02-5.085807293653488159e-03j)  (3.915202319622039795e-01+0.000000000000000000e+00j)
 (5.131841897964477539e-01-1.862645149230957031e-09j)  (3.564308583736419678e-01+5.979278683662414551e-02j)  (3.564308285713195801e-01-5.979277193546295166e-02j)  (4.868164658546447754e-01-1.303851604461669922e-08j)
 (4.804188013076782227e-01+1.490116119384765625e-08j)  (-8.814014494419097900e-03-1.888495683670043945e-02j)  (-8.814014494419097900e-03+1.888495683670043945e-02j)  (5.195801258087158203e-01+0.000000000000000000e+00j)
 (4.998276233673095703e-01-1.490116119384765625e-08j)  (8.627027273178100586e-05-3.379732370376586914e-04j)  (8.627772331237792969e-05+3.379732370376586914e-04j)  (5.001742243766784668e-01-1.490116119384765625e-08j)
 (5.082172155380249023e-01+1.490116119384765625e-08j)  (3.593236207962036133e-03-4.752725362777709961e-03j)  (3.593236207962036133e-03+4.752732813358306885e-03j)  (4.917821884155273438e-01+0.000000000000000000e+00j)
 (6.213777661323547363e-01-9.331415640190243721e-10j)  (-1.585453748703002930e-03-2.867692150175571442e-03j)  (-1.585453748703002930e-03+2.867692150175571442e-03j)  (3.786232769489288330e-01-3.637978807091712952e-12j)
 (3.365144431591033936e-01+0.000000000000000000e+00j)  (1.386333405971527100e-01-3.596544265747070312e-01j)  (1.386333405971527100e-01+3.596544265747070312e-01j)  (6.634847521781921387e-01+0.000000000000000000e+00j)
 (5.329681634902954102e-01+0.000000000000000000e+00j)  (-4.189487546682357788e-03+2.453058212995529175e-01j)  (-4.189491271972656250e-03-2.453057914972305298e-01j)  (4.670297503471374512e-01+0.000000000000000000e+00j)
 (8.335698843002319336e-01+0.000000000000000000e+00j)  (2.543392963707447052e-02+3.576441109180450439e-02j)  (2.543392963707447052e-02-3.576441109180450439e-02j)  (1.664308011531829834e-01-1.164153218269348145e-10j)
 (5.870488882064819336e-01+1.490116119384765625e-08j)  (-1.242291331291198730e-01-1.298593282699584961e-01j)  (-1.242291331291198730e-01+1.298593282699584961e-01j)  (4.129509329795837402e-01+0.000000000000000000e+00j)
 (1.017527356743812561e-01+3.725290298461914062e-09j)  (1.550820916891098022e-01+2.329667061567306519e-01j)  (1.550821065902709961e-01-2.329667061567306519e-01j)  (8.982483148574829102e-01-1.746229827404022217e-10j)
 (5.130549669265747070e-01-9.313225746154785156e-10j)  (4.182051122188568115e-02-1.449699699878692627e-02j)  (4.182051122188568115e-02+1.449699699878692627e-02j)  (4.869433641433715820e-01+0.000000000000000000e+00j)
 (1.956093013286590576e-01+9.313225746154785156e-10j)  (1.020239442586898804e-01+8.146153390407562256e-02j)  (1.020239442586898804e-01-8.146153390407562256e-02j)  (8.043902516365051270e-01+2.328306436538696289e-10j)
 (6.094466447830200195e-01+7.450580596923828125e-09j)  (-2.018729597330093384e-02-1.417060755193233490e-02j)  (-2.018729969859123230e-02+1.417060755193233490e-02j)  (3.905531167984008789e-01+0.000000000000000000e+00j)
 (7.407928109169006348e-01-1.490116119384765625e-08j)  (2.853372991085052490e-01+2.560468018054962158e-01j)  (2.853372991085052490e-01-2.560468018054962158e-01j)  (2.592072486877441406e-01+9.313225746154785156e-10j)
 (4.729369580745697021e-01+0.000000000000000000e+00j)  (2.123213261365890503e-01-8.029376715421676636e-02j)  (2.123213261365890503e-01+8.029376715421676636e-02j)  (5.270632505416870117e-01+1.862645149230957031e-08j)
 (6.004541516304016113e-01-1.490116119384765625e-08j)  (-1.216793656349182129e-01-1.756630837917327881e-03j)  (-1.216793656349182129e-01+1.756645739078521729e-03j)  (3.995470106601715088e-01-3.725290298461914062e-09j)
 (3.850907683372497559e-01+1.490116119384765625e-08j)  (-7.980181276798248291e-02-8.772981166839599609e-02j)  (-7.980181276798248291e-02+8.772982656955718994e-02j)  (6.149094700813293457e-01-1.396983861923217773e-08j)
 (6.371549367904663086e-01+1.164153218269348145e-10j)  (6.064644828438758850e-02-8.257362991571426392e-02j)  (6.064644083380699158e-02+8.257362991571426392e-02j)  (3.628463745117187500e-01-1.490116119384765625e-08j)
 (5.665649771690368652e-01+0.000000000000000000e+00j)  (-3.906833007931709290e-03-9.307473897933959961e-02j)  (-3.906834870576858521e-03+9.307473897933959961e-02j)  (4.334355592727661133e-01+0.000000000000000000e+00j)
 (5.393683910369873047e-01+0.000000000000000000e+00j)  (1.892371475696563721e-02+1.009542047977447510e-01j)  (1.892370730638504028e-02-1.009542047977447510e-01j)  (4.606321156024932861e-01+0.000000000000000000e+00j)
 (8.695960640907287598e-01-5.820766091346740723e-11j)  (-4.257564246654510498e-02-6.966957449913024902e-02j)  (-4.257564619183540344e-02+6.966956704854965210e-02j)  (1.304059177637100220e-01+9.313225746154785156e-10j)
 (8.132058978080749512e-01-1.164153218269348145e-10j)  (1.249992325901985168e-01+1.541685163974761963e-01j)  (1.249992325901985168e-01-1.541685014963150024e-01j)  (1.867966055870056152e-01+3.725290298461914062e-09j)
 (8.568285107612609863e-01-2.980232238769531250e-08j)  (-1.718785315752029419e-01-1.026808694005012512e-01j)  (-1.718785315752029419e-01+1.026808694005012512e-01j)  (1.431706249713897705e-01+0.000000000000000000e+00j)
 (5.290611386299133301e-01-9.313225746154785156e-10j)  (5.672000348567962646e-02-2.908574789762496948e-02j)  (5.672000348567962646e-02+2.908574789762496948e-02j)  (4.709408879280090332e-01+0.000000000000000000e+00j)
 (5.141805410385131836e-01+0.000000000000000000e+00j)  (1.046544462442398071e-01-4.366492331027984619e-01j)  (1.046544760465621948e-01+4.366492629051208496e-01j)  (4.858227670192718506e-01-1.490116119384765625e-08j)
 (4.927059412002563477e-01+1.490116119384765625e-08j)  (9.849989414215087891e-02-2.552973926067352295e-01j)  (9.849989414215087891e-02+2.552973926067352295e-01j)  (5.072944760322570801e-01+0.000000000000000000e+00j)
 (3.018052577972412109e-01+0.000000000000000000e+00j)  (-5.163110420107841492e-02+2.415484189987182617e-01j)  (-5.163111165165901184e-02-2.415484189987182617e-01j)  (6.982002258300781250e-01+2.328306436538696289e-10j)
 (7.658191919326782227e-01+1.164153218269348145e-10j)  (-1.926433295011520386e-02-6.118760257959365845e-02j)  (-1.926433667540550232e-02+6.118761003017425537e-02j)  (2.341841161251068115e-01-4.656612873077392578e-10j)
 (3.464792370796203613e-01-1.862645149230957031e-09j)  (1.748801022768020630e-01-3.298764526844024658e-01j)  (1.748801022768020630e-01+3.298764526844024658e-01j)  (6.535220146179199219e-01-1.490116119384765625e-08j)
 (6.541852951049804688e-01-5.551115123125782702e-17j)  (-2.262507769046351314e-05-8.145643732859753072e-06j)  (-2.262507769046351314e-05+8.145645551849156618e-06j)  (3.458156287670135498e-01+0.000000000000000000e+00j)
 (5.337886214256286621e-01+0.000000000000000000e+00j)  (-2.773082256317138672e-02-2.355626374483108521e-01j)  (-2.773082256317138672e-02+2.355626374483108521e-01j)  (4.662158489227294922e-01+7.450580596923828125e-09j)
 (5.457482337951660156e-01-3.725290298461914062e-09j)  (-8.880273997783660889e-02-1.112113296985626221e-01j)  (-8.880272507667541504e-02+1.112112998962402344e-01j)  (4.542521238327026367e-01-1.862645149230957031e-09j)
 (2.822247445583343506e-01+0.000000000000000000e+00j)  (-2.200306355953216553e-01+2.210179269313812256e-01j)  (-2.200306355953216553e-01-2.210179269313812256e-01j)  (7.177743315696716309e-01+0.000000000000000000e+00j)
 (5.495927929878234863e-01+0.000000000000000000e+00j)  (5.778127908706665039e-02-2.285389155149459839e-01j)  (5.778129398822784424e-02+2.285389155149459839e-01j)  (4.504054784774780273e-01+3.725290298461914062e-09j)
 (1.176655739545822144e-01+0.000000000000000000e+00j)  (4.537211358547210693e-02+2.655351161956787109e-02j)  (4.537211358547210693e-02-2.655351161956787109e-02j)  (8.823367357254028320e-01+0.000000000000000000e+00j)
 (5.080897808074951172e-01+0.000000000000000000e+00j)  (2.768921852111816406e-02-1.503232121467590332e-02j)  (2.768924832344055176e-02+1.503235101699829102e-02j)  (4.919086694717407227e-01-1.117587089538574219e-08j)
 (7.527194023132324219e-01+0.000000000000000000e+00j)  (3.250836953520774841e-02+5.491800233721733093e-02j)  (3.250836953520774841e-02-5.491799488663673401e-02j)  (2.472813278436660767e-01+4.074536263942718506e-10j)
 (4.437109529972076416e-01+1.490116119384765625e-08j)  (4.010066390037536621e-02+4.803510755300521851e-02j)  (4.010067135095596313e-02-4.803510010242462158e-02j)  (5.562864542007446289e-01+1.490116119384765625e-08j)
 (3.787390589714050293e-01+0.000000000000000000e+00j)  (8.228634297847747803e-02+1.013484597206115723e-01j)  (8.228632807731628418e-02-1.013484522700309753e-01j)  (6.212589740753173828e-01+0.000000000000000000e+00j)
 (7.208531498908996582e-01+0.000000000000000000e+00j)  (6.006556004285812378e-02+7.069170475006103516e-02j)  (6.006556004285812378e-02-7.069171965122222900e-02j)  (2.791484594345092773e-01-9.313225746154785156e-10j)
 (3.729918003082275391e-01+0.000000000000000000e+00j)  (6.609582342207431793e-03+2.078078389167785645e-01j)  (6.609580479562282562e-03-2.078078687191009521e-01j)  (6.270083189010620117e-01-7.450580596923828125e-09j)
 (3.753665685653686523e-01+0.000000000000000000e+00j)  (-3.913763761520385742e-01-3.303984180092811584e-03j)  (-3.913763761520385742e-01+3.303984180092811584e-03j)  (6.246346831321716309e-01-9.313225746154785156e-10j)
 (2.914475202560424805e-01+0.000000000000000000e+00j)  (-3.460455685853958130e-02-2.540737017989158630e-02j)  (-3.460455685853958130e-02+2.540737017989158630e-02j)  (7.085527181625366211e-01+0.000000000000000000e+00j)
 (6.070725321769714355e-01+1.862645149230957031e-09j)  (-2.293154150247573853e-01+3.033824265003204346e-02j)  (-2.293154150247573853e-01-3.033823892474174500e-02j)  (3.929276466369628906e-01+7.450580596923828125e-09j)
 (7.470659017562866211e-01+5.820766091346740723e-11j)  (-9.794259443879127502e-03-6.814005970954895020e-02j)  (-9.794261306524276733e-03+6.814007461071014404e-02j)  (2.529329955577850342e-01+4.656612873077392578e-10j)
 (4.106332957744598389e-01-3.725290298461914062e-09j)  (-1.948546245694160461e-02-1.249182596802711487e-02j)  (-1.948545873165130615e-02+1.249182224273681641e-02j)  (5.893682837486267090e-01+0.000000000000000000e+00j)
 (4.869582951068878174e-01+3.725290298461914062e-09j)  (1.580333709716796875e-02+4.604676365852355957e-02j)  (1.580333709716796875e-02-4.604677855968475342e-02j)  (5.130423903465270996e-01+3.725290298461914062e-09j)
 (4.758719205856323242e-01-7.450580596923828125e-09j)  (2.488861680030822754e-01-1.586633175611495972e-02j)  (2.488861531019210815e-01+1.586633734405040741e-02j)  (5.241276621818542480e-01+3.725290298461914062e-09j)
 (1.215429231524467468e-01-1.862645149230957031e-09j)  (1.352788358926773071e-01+1.432242244482040405e-01j)  (1.352788358926773071e-01-1.432242244482040405e-01j)  (8.784565925598144531e-01+0.000000000000000000e+00j)
 (5.361002683639526367e-01-3.725290298461914062e-09j)  (-1.763726025819778442e-02-5.139747262001037598e-02j)  (-1.763726398348808289e-02+5.139747262001037598e-02j)  (4.639032781124114990e-01-1.117587089538574219e-08j)
 (3.200775980949401855e-01+0.000000000000000000e+00j)  (6.538090109825134277e-02+2.190867811441421509e-02j)  (6.538090854883193970e-02-2.190867811441421509e-02j)  (6.799226999282836914e-01+1.490116119384765625e-08j)
 (5.063301920890808105e-01+0.000000000000000000e+00j)  (-4.914477467536926270e-03+1.219473779201507568e-05j)  (-4.914477467536926270e-03-1.219473779201507568e-05j)  (4.936712980270385742e-01+0.000000000000000000e+00j)
 (6.111183762550354004e-01+0.000000000000000000e+00j)  (4.636891186237335205e-01+5.318867042660713196e-03j)  (4.636891186237335205e-01-5.318867042660713196e-03j)  (3.888832926750183105e-01+0.000000000000000000e+00j)
 (4.960241913795471191e-01+0.000000000000000000e+00j)  (-3.453083336353302002e-04+2.086870372295379639e-03j)  (-3.453083336353302002e-04-2.086870372295379639e-03j)  (5.039773583412170410e-01+0.000000000000000000e+00j)
 (4.147277474403381348e-01+0.000000000000000000e+00j)  (2.592575736343860626e-03+2.124346327036619186e-03j)  (2.592575736343860626e-03-2.124346327036619186e-03j)  (5.852702856063842773e-01+0.000000000000000000e+00j)
 (5.002204179763793945e-01+0.000000000000000000e+00j)  (1.144468784332275391e-02-3.629453480243682861e-03j)  (1.144468784332275391e-02+3.629423677921295166e-03j)  (4.997834861278533936e-01+0.000000000000000000e+00j)
 (3.323570787906646729e-01+0.000000000000000000e+00j)  (-3.290222957730293274e-03-1.646215468645095825e-02j)  (-3.290222492069005966e-03+1.646215468645095825e-02j)  (6.676448583602905273e-01-1.490116119384765625e-08j)
 (6.466410160064697266e-01+1.862645149230957031e-09j)  (2.046167254447937012e-01+1.168415397405624390e-01j)  (2.046167254447937012e-01-1.168415397405624390e-01j)  (3.533598184585571289e-01+0.000000000000000000e+00j)
 (2.341753095388412476e-01-7.392372936010360718e-09j)  (1.621822416782379150e-01+3.522326350212097168e-01j)  (1.621822416782379150e-01-3.522326648235321045e-01j)  (7.658263444900512695e-01+1.862645149230957031e-09j)
 (3.653486967086791992e-01+0.000000000000000000e+00j)  (-1.935525611042976379e-02-6.236460059881210327e-02j)  (-1.935526356101036072e-02+6.236462295055389404e-02j)  (6.346533894538879395e-01-4.656612873077392578e-10j)
 (5.018042325973510742e-01+1.490116119384765625e-08j)  (-2.436341494321823120e-01+9.302824735641479492e-03j)  (-2.436341494321823120e-01-9.302839636802673340e-03j)  (4.981974363327026367e-01+0.000000000000000000e+00j)
 (4.717345833778381348e-01+3.725290298461914062e-09j)  (2.165001630783081055e-02+2.053827047348022461e-02j)  (2.165001630783081055e-02-2.053827047348022461e-02j)  (5.282666683197021484e-01+0.000000000000000000e+00j)
