 (5.674514770507812500e-01-1.862645149230957031e-09j)  (7.875976711511611938e-02+3.668135702610015869e-01j)  (7.875978201627731323e-02-3.668135702610015869e-01j)  (4.325510859489440918e-01+0.000000000000000000e+00j)
 (6.055567860603332520e-01+1.490116119384765625e-08j)  (1.419225335121154785e-01+1.013690382242202759e-01j)  (1.419225335121154785e-01-1.013690382242202759e-01j)  (3.944450914859771729e-01+0.000000000000000000e+00j)
 (5.967611074447631836e-01+4.656612873077392578e-10j)  (-1.925491988658905029e-01-1.514969766139984131e-01j)  (-1.925491988658905029e-01+1.514969766139984131e-01j)  (4.032387137413024902e-01+0.000000000000000000e+00j)
 (4.893643558025360107e-01+7.450580596923828125e-09j)  (-1.411127671599388123e-02+5.537395179271697998e-02j)  (-1.411128416657447815e-02-5.537395179271697998e-02j)  (5.106410384178161621e-01+1.490116119384765625e-08j)
 (4.784715473651885986e-01-9.313225746154785156e-09j)  (1.250485181808471680e-01+2.447353601455688477e-01j)  (1.250485181808471680e-01-2.447353899478912354e-01j)  (5.215275883674621582e-01+0.000000000000000000e+00j)
 (1.821665316820144653e-01+4.656612873077392578e-10j)  (5.340435728430747986e-02+7.243164628744125366e-02j)  (5.340435728430747986e-02-7.243164628744125366e-02j)  (8.178349137306213379e-01-1.164153218269348145e-10j)
 (3.856084048748016357e-01+2.095475792884826660e-09j)  (-1.187715493142604828e-02-1.589682884514331818e-02j)  (-1.187715493142604828e-02+1.589682884514331818e-02j)  (6.143888831138610840e-01+1.979060471057891846e-09j)
 (5.323669910430908203e-01+3.725290298461914062e-09j)  (1.606888771057128906e-01-1.161992549896240234e-02j)  (1.606889069080352783e-01+1.161992549896240234e-02j)  (4.676342010498046875e-01+7.450580596923828125e-09j)
 (2.195034325122833252e-01+0.000000000000000000e+00j)  (1.494310647249221802e-01-2.322596609592437744e-01j)  (1.494310796260833740e-01+2.322596609592437744e-01j)  (7.804997563362121582e-01-2.933666110038757324e-08j)
 (4.813838303089141846e-01-1.862645149230957031e-09j)  (1.138879358768463135e-02-1.671281456947326660e-02j)  (1.138878613710403442e-02+1.671279966831207275e-02j)  (5.186167359352111816e-01+1.490116119384765625e-08j)
 (3.673442304134368896e-01+3.725290298461914062e-09j)  (2.818342447280883789e-01-2.026594802737236023e-02j)  (2.818342447280883789e-01+2.026594243943691254e-02j)  (6.326577067375183105e-01+0.000000000000000000e+00j)
 (5.387008190155029297e-01+0.000000000000000000e+00j)  (3.569904342293739319e-02-1.265208870172500610e-01j)  (3.569903597235679626e-02+1.265208870172500610e-01j)  (4.612983465194702148e-01+0.000000000000000000e+00j)
 (5.455537438392639160e-01-1.490116119384765625e-08j)  (3.771118819713592529e-02+2.683655917644500732e-02j)  (3.771118819713592529e-02-2.683656662702560425e-02j)  (4.544479846954345703e-01+7.450580596923828125e-09j)
 (5.711295604705810547e-01-3.725290298461914062e-09j)  (1.640212908387184143e-02+9.165486693382263184e-02j)  (1.640212908387184143e-02-9.165486693382263184e-02j)  (4.288719296455383301e-01-1.862645149230957031e-09j)
 (6.219547390937805176e-01+0.000000000000000000e+00j)  (3.287909328937530518e-01-2.883203923702239990e-01j)  (3.287909030914306641e-01+2.883203923702239990e-01j)  (3.780489563941955566e-01+9.313225746154785156e-10j)
