 (5.026479363441467285e-01+3.725290298461914062e-09j)  (-1.168847084045410156e-04+4.898205399513244629e-03j)  (-1.168772578239440918e-04-4.898205399513244629e-03j)  (4.973492622375488281e-01+0.000000000000000000e+00j)
 (4.452923536300659180e-01+3.725290298461914062e-09j)  (-9.665824472904205322e-02+1.926780343055725098e-01j)  (-9.665822982788085938e-02-1.926780343055725098e-01j)  (5.547064542770385742e-01-1.117587089538574219e-08j)
 (7.974556088447570801e-02+0.000000000000000000e+00j)  (1.499165501445531845e-02+2.208759263157844543e-02j)  (1.499165501445531845e-02-2.208759076893329620e-02j)  (9.202562570571899414e-01-3.637978807091712952e-12j)
 (4.285204708576202393e-01-7.450580596923828125e-09j)  (-2.067815959453582764e-01+2.761836051940917969e-01j)  (-2.067815959453582764e-01-2.761836051940917969e-01j)  (5.714789032936096191e-01+1.303851604461669922e-08j)
 (1.009883955121040344e-01+2.328306436538696289e-10j)  (2.293033897876739502e-02+2.778232283890247345e-02j)  (2.293033525347709656e-02-2.778231911361217499e-02j)  (8.990097641944885254e-01-1.862645149230957031e-09j)
 (5.001000761985778809e-01+0.000000000000000000e+00j)  (-1.721829175949096680e-05-1.367926597595214844e-05j)  (-1.721829175949096680e-05+1.367554068565368652e-05j)  (4.999037683010101318e-01-1.862645149230957031e-09j)
 (4.998731017112731934e-01+7.450580596923828125e-09j)  (1.794107258319854736e-03+2.018901705741882324e-02j)  (1.794107258319854736e-03-2.018901705741882324e-02j)  (5.001274943351745605e-01+0.000000000000000000e+00j)
 (4.807544350624084473e-01+7.450580596923828125e-09j)  (-1.168668270111083984e-02-4.140482842922210693e-02j)  (-1.168668270111083984e-02+4.140484333038330078e-02j)  (5.192472338676452637e-01-3.725290298461914062e-09j)
 (5.128155350685119629e-01-1.490116119384765625e-08j)  (9.376928210258483887e-04+8.575648069381713867e-03j)  (9.376853704452514648e-04-8.575648069381713867e-03j)  (4.871878623962402344e-01+0.000000000000000000e+00j)
 (7.668893337249755859e-01+3.026798367500305176e-08j)  (1.355229765176773071e-01+2.699669003486633301e-01j)  (1.355229914188385010e-01-2.699669003486633301e-01j)  (2.331115454435348511e-01-3.725290298461914062e-09j)
 (8.600602149963378906e-01+0.000000000000000000e+00j)  (1.135687604546546936e-01+1.434520781040191650e-01j)  (1.135687604546546936e-01-1.434520781040191650e-01j)  (1.399414837360382080e-01+0.000000000000000000e+00j)
 (5.077125430107116699e-01-6.519258022308349609e-09j)  (-9.840376675128936768e-03-1.865538954734802246e-02j)  (-9.840376675128936768e-03+1.865535974502563477e-02j)  (4.922912716865539551e-01+9.313225746154785156e-10j)
